283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15
283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15
283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15
283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15
283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15
283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15
283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15
283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15
283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15
283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15,283.15
