0.0,0.0,0.0011854413666773907,0.003023918382110717,0.006512807965530796,0.00929267406661741,0.012871449943376972,0.014921394201490542,0.017051001213572906,0.016952634729266072,0.016349923172708072,0.013322824545674107,0.010044259800559003,0.005476904220750123,0.002259769701049882,-0.00022488862406523711,-0.00022192184727386102,0.0
0.0,0.0013199265923451518,-0.0011853854263208408,-0.003024389368293424,-0.0065138076626121404,-0.0092945297751649,-0.012874093632655098,-0.014924833729707212,-0.01705498230658406,-0.016956803245752574,-0.01635381044737143,-0.013325914295497107,-0.010046217688736592,-0.005477646540835433,-0.002259640647322545,0.0002252859303119322,0.0002220505350122492,0.0
0.0,0.0012652348544749752,-0.003939903500649499,-0.009343297989650511,-0.017732773237008195,-0.024825056378719353,-0.033013049823136284,-0.03811775064442906,-0.0426991476358673,-0.04275564175987636,-0.04108459367186261,-0.034539936100695834,-0.02677459792866864,-0.01639734361478852,-0.008066890098167837,-0.0014770935034377703,0.00016163641197081832,0.0
0.0,0.001251376508811183,-0.007021535928803048,-0.01537760337013686,-0.027777050554334822,-0.03815761118319229,-0.04982369798946311,-0.05726803267892476,-0.06377068412840729,-0.06422568993756804,-0.062126959567605854,-0.05343820637828949,-0.04259916877795084,-0.02779836292297939,-0.014879361381904549,-0.004092433594958297,-4.7117154409056914e-5,0.0
0.0,0.0012406116243472132,-0.009484758295085029,-0.020540280272539364,-0.03642806948286206,-0.04969288426869026,-0.06454341617075492,-0.07420074826331419,-0.08292664754438685,-0.0842535869547652,-0.08264817878296465,-0.07261368444454279,-0.059506010506600066,-0.04042252455233443,-0.022535940632864338,-0.006730970830565572,1.106453612358921e-5,0.0
0.0,0.0012845926573271315,-0.011786776015519215,-0.02512926770679849,-0.044201484298172077,-0.06001094348986691,-0.07800151294377765,-0.09000200768365892,-0.10153166690758669,-0.10445177951449516,-0.10445515442957294,-0.09399557918186545,-0.07949992158030782,-0.056266562652650835,-0.03279405653963882,-0.010492613889447744,0.00019806065116198486,0.0
0.0,0.0013568883232787095,-0.013553078019376602,-0.02887851509999074,-0.05073935571624555,-0.06896843992411668,-0.09019661687579499,-0.10478911149071628,-0.11988980734162688,-0.12506638396065656,-0.1279217383945108,-0.11786710286849722,-0.10306800121328061,-0.07592624733493493,-0.046489950789011976,-0.015941149132712433,0.0005668000563725516,0.0
0.0,0.001489504493692322,-0.015028561785453153,-0.031884689020311364,-0.056197428435207315,-0.07640999084141978,-0.10095756909922848,-0.11805262768518761,-0.13752468891760797,-0.1454508665096168,-0.1526047093463616,-0.1440000606070441,-0.13050169883638005,-0.10031914613488188,-0.06523301182955434,-0.024705437615164784,0.0007535302302824985,0.0
0.0,0.001663390242408802,-0.01603351029335808,-0.03380287195776509,-0.060040642937594035,-0.08141259896418143,-0.10917473811105836,-0.12807426865841923,-0.1524594382021827,-0.16308008234982357,-0.1757603363894728,-0.16959000400768595,-0.15934123834258326,-0.1278099820997632,-0.08876090267266284,-0.037728867863696,3.0841163915501166e-5,0.0
0.0,0.0018968049952949914,-0.016901681324012794,-0.03465270009806223,-0.06235294746291641,-0.08312954867199787,-0.11372038023082537,-0.13264460580100257,-0.16189283451802614,-0.17458894691692223,-0.1935468179206051,-0.19108497913458627,-0.18627877188345116,-0.15624728374557126,-0.11634182167550082,-0.05617132646552189,-0.003369613829127122,0.0
