0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125
0.09375,0.09375,0.09375,0.09375,0.09375,0.09375,0.09375,0.09375,0.09375,0.09375,0.09375,0.09375,0.09375,0.09375,0.09375,0.09375
0.15625,0.15625,0.15625,0.15625,0.15625,0.15625,0.15625,0.15625,0.15625,0.15625,0.15625,0.15625,0.15625,0.15625,0.15625,0.15625
0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875
0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125
0.34374999999999994,0.34374999999999994,0.34374999999999994,0.34374999999999994,0.34374999999999994,0.34374999999999994,0.34374999999999994,0.34374999999999994,0.34374999999999994,0.34374999999999994,0.34374999999999994,0.34374999999999994,0.34374999999999994,0.34374999999999994,0.34374999999999994,0.34374999999999994
0.40625,0.40625,0.40625,0.40625,0.40625,0.40625,0.40625,0.40625,0.40625,0.40625,0.40625,0.40625,0.40625,0.40625,0.40625,0.40625
0.46875,0.46875,0.46875,0.46875,0.46875,0.46875,0.46875,0.46875,0.46875,0.46875,0.46875,0.46875,0.46875,0.46875,0.46875,0.46875
0.5312499999999999,0.5312499999999999,0.5312499999999999,0.5312499999999999,0.5312499999999999,0.5312499999999999,0.5312499999999999,0.5312499999999999,0.5312499999999999,0.5312499999999999,0.5312499999999999,0.5312499999999999,0.5312499999999999,0.5312499999999999,0.5312499999999999,0.5312499999999999
0.5937499999999999,0.5937499999999999,0.5937499999999999,0.5937499999999999,0.5937499999999999,0.5937499999999999,0.5937499999999999,0.5937499999999999,0.5937499999999999,0.5937499999999999,0.5937499999999999,0.5937499999999999,0.5937499999999999,0.5937499999999999,0.5937499999999999,0.5937499999999999
0.6562499999999999,0.6562499999999999,0.6562499999999999,0.6562499999999999,0.6562499999999999,0.6562499999999999,0.6562499999999999,0.6562499999999999,0.6562499999999999,0.6562499999999999,0.6562499999999999,0.6562499999999999,0.6562499999999999,0.6562499999999999,0.6562499999999999,0.6562499999999999
0.7187499999999999,0.7187499999999999,0.7187499999999999,0.7187499999999999,0.7187499999999999,0.7187499999999999,0.7187499999999999,0.7187499999999999,0.7187499999999999,0.7187499999999999,0.7187499999999999,0.7187499999999999,0.7187499999999999,0.7187499999999999,0.7187499999999999,0.7187499999999999
0.78125,0.78125,0.78125,0.78125,0.78125,0.78125,0.78125,0.78125,0.78125,0.78125,0.78125,0.78125,0.78125,0.78125,0.78125,0.78125
0.84375,0.84375,0.84375,0.84375,0.84375,0.84375,0.84375,0.84375,0.84375,0.84375,0.84375,0.84375,0.84375,0.84375,0.84375,0.84375
0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625
0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
