0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.05234700820397363,-0.002732875293256408,0.0027656674417289445,0.027882930712715734,0.018341679493780835,0.030837136312223373,0.009208130026933048,0.010991855998104323,-0.021244428770965072,-0.02859538921939074,-0.0644268000084916,-0.06869062881685473,-0.08809066633736334,-0.06841351134481946,0.0,0.0,0.0
0.0,-0.03063346795870038,0.023806815305712326,0.011859520976979954,0.04415028857898837,0.02268944931410921,0.05068068075286142,0.024679243010637994,0.048933221885353775,0.019757067908170296,0.0370120993207788,0.001302798011465947,0.005361459678044828,-0.036682964429469,-0.03649712470541132,0.0,0.0,0.0
0.0,-0.07661518465823489,0.005971896654511227,-0.010732052450903778,0.03912863995585869,0.01359045438910994,0.05260940838051831,0.02214890094856195,0.05268258444565918,0.015353840820196422,0.03310733983038941,-0.014613892965290143,-0.012971123043956312,-0.06504100403621108,-0.06461750379005507,0.0,0.0,0.0
0.0,-0.08153625855716745,0.014463179789400704,-0.00973231085890025,0.046486170783520187,0.013196768803161063,0.06347165123379844,0.029328875973687774,0.0769167063754421,0.03963728167358484,0.07674852001184393,0.026551667251150157,0.03644147851799728,-0.034378183605981716,-0.05091754213859773,0.0,0.0,0.0
0.0,-0.1150011597398714,0.00010319289406454657,-0.028788482380194824,0.04371418993551768,0.00399336716256371,0.06709415244640515,0.024684588362251403,0.0835040678914501,0.03409303711206619,0.08110120859711561,0.016779759061962274,0.03480295573340453,-0.05020605993643734,-0.07263964102707099,0.0,0.0,0.0
0.0,-0.12181642812040946,0.005253031994640139,-0.029480544330515723,0.04954024486454034,0.001663815079285258,0.07689587027768108,0.02613437396195062,0.10711010297726203,0.04962484111517214,0.12659981307720847,0.05339790835507485,0.09446251379629622,-0.010157697125645071,-0.04497846844137632,0.0,0.0,0.0
0.0,-0.14601658897683645,-0.00720847771320271,-0.047929335630812364,0.04400683351424861,-0.015057333320923849,0.07808285200180243,0.008985648217198938,0.11653884965051975,0.03428173895052544,0.14307364745279322,0.04674652189971662,0.11839457216655092,-0.0023099145569580593,-0.030946998462255126,0.0,0.0,0.0
0.0,-0.15189284509705958,-0.003428315958721284,-0.05423358508886289,0.04749093565725304,-0.03197748496294461,0.08668075774338235,-0.013096075287695852,0.1396471910070265,0.025552215943956402,0.1892352298808576,0.07132492802123891,0.19159008241638853,0.05641961370488069,0.04778756737528411,0.0,0.0,0.0
0.0,-0.16884088638405192,-0.0071755032859453505,-0.07751961664261398,0.047564682454918183,-0.07306094555840215,0.09234693633323876,-0.06516211417923934,0.14964538488308543,-0.016811221472641635,0.20439887942082552,0.057672412599219625,0.22742611325904738,0.08725563751523135,0.12298151064334362,0.0,0.0,0.0
0.0,-0.17546381330350597,0.014946448017648717,-0.09920613880034079,0.07028813632033026,-0.1300187755961606,0.10850062523017989,-0.13407043288231746,0.1537117910731305,-0.05863217128025433,0.21537390656491123,0.07044892619985177,0.2836404130262338,0.1667018367104358,0.25534744913686924,0.0,0.0,0.0
0.0,-0.1979134990372443,0.060309828199097915,-0.1470519927599594,0.11321598716783932,-0.21791276586373765,0.11152255715974513,-0.2228997609668224,0.1018556515272826,-0.11542356844188362,0.15355503793298536,0.06262879600225646,0.27767458634679887,0.22997972011623924,0.3658367687306159,0.0,0.0,0.0
0.0,-0.2338873002532777,0.1745339851624133,-0.21132945828763317,0.18646786972811558,-0.2993910103038965,0.06937493171690456,-0.28660490888145285,-0.04300522008583463,-0.16065437888632061,0.01750469596446408,0.07012974343848521,0.2548950693575458,0.3412317594214507,0.5188384338521599,0.0,0.0,0.0
0.0,-0.3205288472415295,0.3665678615523147,-0.2963730249527815,0.21049659915969476,-0.3265482501207275,-0.09655709546293051,-0.28845465339598586,-0.29613153766653355,-0.23309792007359198,-0.22556285051024766,-0.009935808077973451,0.14985187526933474,0.40180393176366613,0.6603165380433595,0.0,0.0,0.0
0.0,-0.46906881251928545,0.5860174764771486,-0.34473139748078274,-0.027431440177357658,-0.24158414720791477,-0.3673381105478698,-0.15813561995011227,-0.42863432793568046,-0.27818677708290185,-0.4848607848823152,-0.3024593460771623,-0.1352226175622102,0.3066898325936609,0.8022237066522895,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
